#{"t_start": 1775332093.6458802, "env_id": "None"}
r,l,t
92.556654,87,327.856128
84.870776,104,328.121192
123.923125,71,328.344588
54.532201,111,328.626405
108.26198,39,337.435119
121.100827,32,337.587227
59.741278,116,337.871823
58.15456,157,338.228844
87.883147,40,338.411011
58.047198,84,338.788675
68.830155,174,339.290365
88.397991,49,339.575324
98.580484,53,339.74865
82.185441,106,340.018303
94.022248,49,340.191499
60.008022,166,340.571738
115.470684,18,340.716119
84.32729,67,340.924241
86.535885,25,341.064183
66.836794,112,341.328265
77.184584,49,341.517766
63.249705,41,341.701426
91.199859,29,341.847637
80.042016,78,342.085056
62.10734,118,342.404229
60.550504,112,342.701228
66.773143,20,342.835571
85.962532,45,342.986977
84.92247,72,343.211088
61.341466,102,343.478952
66.858221,72,343.699357
105.812009,20,343.834036
101.282486,39,343.99682
64.277886,99,344.277166
90.280282,55,344.483693
64.575323,62,344.711484
104.156567,37,344.896404
63.820018,30,345.247008
106.946518,37,345.394251
90.890856,113,345.68326
74.603639,74,345.931971
37.911491,177,346.328387
88.648854,30,346.569522
57.623901,87,346.821423
115.633935,37,346.984685
66.484125,94,347.219753
103.891931,61,347.432506
49.703723,53,347.602461
65.032636,66,347.825107
66.417193,72,348.040063
81.416088,37,348.191935
71.323251,40,348.367555
78.272665,74,348.566164
119.473508,33,348.727016
65.9124,25,348.848011
72.806766,37,349.015282
78.375194,28,349.128112
61.16046,58,349.333011
112.973418,26,349.479346
51.656571,117,349.772623
108.332812,23,349.906232
116.170016,38,350.071544
83.719444,58,350.274512
52.699139,160,350.638446
68.532279,29,350.771914
68.87322,28,350.923643
124.644916,38,351.073922
74.738921,113,351.366147
100.661644,49,351.552392
85.310108,79,351.784962
84.808788,48,351.953343
73.244758,112,352.243096
125.513486,31,352.427744
66.684117,47,352.61348
85.443393,53,352.800414
97.698572,79,353.021182
87.788411,33,353.15336
114.094221,48,353.342722
96.14446,41,353.546878
102.97896,48,354.012346
104.478992,38,354.175753
86.89898,25,354.318485
80.190064,90,363.505681
76.4487,104,363.784186
67.732619,40,363.943696
59.022337,59,364.133653
89.230955,118,364.393074
90.614283,49,364.69941
90.152908,66,364.954886
103.999566,56,365.162676
83.791118,33,365.4383
79.498407,79,365.730616
69.87203,57,365.93583
63.14789,76,366.166235
88.763733,19,366.292557
88.717175,38,366.459669
91.067497,31,366.60122
105.058755,26,366.733686
61.524054,87,366.947745
79.472521,72,367.202881
83.850459,58,367.399257
38.269513,89,367.644037
75.168973,63,367.878866
77.276394,133,368.201791
69.98991,71,368.427897
85.522331,107,368.688294
60.482682,98,368.940266
69.289784,128,369.22729
93.952103,74,369.444649
73.973542,60,369.863752
96.84459,75,370.068167
77.77581,150,370.382369
63.763095,74,370.602223
118.761944,26,370.739527
113.455734,37,370.902579
67.970477,36,371.050316
