#{"t_start": 1775161174.1169357, "env_id": "None"}
r,l,t
6.829224,250,436.270929
-17.522986,381,438.139462
20.870389,201,438.98069
51.956619,102,439.560895
29.043497,68,440.057785
9.660631,207,441.040759
21.120418,239,442.177775
44.077098,177,443.068537
44.388726,134,456.31112
47.762389,114,456.95039
55.427242,157,457.776034
-31.775531,400,459.402753
-5.503677,153,460.203897
33.061326,36,460.552068
18.547691,199,461.463832
51.969768,84,462.027411
16.559436,78,462.547884
3.755314,52,463.008505
63.096501,70,463.493351
50.8512,165,464.391055
7.85258,164,465.199618
3.559589,170,466.06163
51.711259,114,466.756825
7.338092,53,467.170476
19.306497,75,467.673141
63.417668,260,468.890583
32.042534,152,469.76715
-9.461251,232,470.892884
20.087522,181,471.781382
-12.522718,308,473.155263
40.548879,178,474.042272
35.969143,49,474.476897
29.324125,189,475.408288
8.126825,116,476.054334
50.908748,53,476.460787
34.615615,105,477.076724
-1.995375,144,477.877202
-40.446481,400,479.465226
54.442034,43,479.935277
48.716484,148,480.730995
45.382955,233,481.80119
63.319663,97,495.310251
42.996069,120,495.941653
73.55628,58,496.394617
17.073982,70,496.898472
-46.410239,400,498.790772
30.760256,157,499.581913
82.104581,42,499.972207
40.33873,252,501.080785
17.967813,122,501.717577
7.810363,312,503.065631
4.69687,104,503.679351
17.265436,307,505.043974
27.975169,171,506.012728
42.718209,136,506.733527
64.646424,160,507.59675
45.150713,114,508.307109
-21.263356,339,510.810841
35.194157,71,511.312745
25.833265,68,511.79368
54.876288,116,512.469042
66.564838,39,512.866277
3.242797,138,513.603719
66.144908,95,514.179703
23.673912,301,515.483792
34.987118,67,515.992131
-91.463249,400,517.595166
49.410844,93,518.176587
52.539518,75,518.75343
59.892648,116,519.400197
61.540499,62,519.873073
37.927159,104,520.541486
32.802561,90,521.17532
29.547995,144,521.910824
49.24356,101,522.523942
30.206353,296,537.051144
31.814729,267,538.273432
63.573485,90,538.876175
33.63577,224,539.965435
-66.040176,400,541.565692
51.730253,82,542.050706
53.851044,100,542.665681
6.935821,357,544.215557
54.470838,244,545.381856
21.939033,124,546.090419
-48.725859,356,547.613576
-7.973078,363,549.274834
25.602098,157,550.039623
17.501368,300,551.286568
61.653053,87,551.896345
11.962223,270,553.171334
29.252313,246,554.190017
48.200158,155,554.964825
7.307801,267,556.245447
47.495101,133,556.999363
71.974274,65,557.520443
72.746202,63,558.31672
25.777395,291,559.677153
43.448215,139,573.281948
29.584296,189,574.27395
12.529025,156,575.096546
17.326407,170,575.982915
4.148769,297,577.293309
45.987473,151,578.164276
48.776884,145,578.97255
42.169694,331,580.457289
78.042293,273,581.799858
48.996512,190,582.752501
26.307309,107,583.397121
44.805776,136,584.181042
59.338708,147,585.017989
-30.618286,400,586.752437
37.243194,233,587.8681
-5.429299,291,589.151236
12.445542,198,590.169161
24.142838,198,591.151031
16.188273,207,592.154729
43.314592,173,593.071578
11.512992,117,593.790866
50.542712,269,595.05629
53.325578,73,595.616116
13.062018,331,597.16175
19.752026,221,611.060687
25.137436,42,611.445227
47.469359,169,612.353994
-52.364724,400,614.484186
-0.761203,360,615.965129
-22.870749,400,617.943991
45.759649,172,618.759645
36.286106,90,619.360969
19.181547,83,619.973581
43.288348,265,621.255725
44.302732,364,622.866202
67.660796,219,624.009935
22.980397,104,624.666096
36.569279,163,625.505291
44.223122,173,626.42398
18.723391,366,628.095317
86.858859,67,628.621742
15.012587,232,629.736786
64.827179,97,630.358502
46.63653,73,630.871397
25.711098,158,631.743866
61.558546,119,632.500341
54.289297,152,633.301384
3.321532,286,634.651381
-59.0,400,648.6487
10.881847,159,649.47472
6.715324,389,650.996545
54.205055,172,651.891778
22.646915,298,653.338935
-35.261297,400,654.962668
-50.36296,400,656.528074
18.973286,367,658.154449
37.478991,128,658.900222
27.240879,227,660.040344
44.957079,80,660.582032
54.718964,232,661.740536
-55.0,400,663.389482
24.78479,163,664.249409
61.012084,232,665.408298
44.016498,195,666.374612
38.409178,125,667.107796
27.51739,225,668.256541
22.089382,239,669.402824
12.701194,251,670.62887
15.863765,279,671.993556
42.02134,208,686.425716
53.250796,55,686.967144
41.079578,213,688.044677
-25.470314,400,689.711177
36.137548,243,690.881437
-17.148117,400,692.619356
79.866294,89,693.658227
31.169865,261,695.485155
49.170228,76,696.062829
49.322601,187,696.970901
32.364215,249,698.207525
60.053149,233,699.308138
-7.161706,400,701.034567
35.134196,117,701.760629
23.343967,262,702.97347
61.686307,91,703.576351
46.948871,170,704.451121
21.806738,154,705.283304
37.587167,315,706.691579
13.974088,193,707.67948
87.273985,308,709.130549
37.20439,149,709.966455
-53.368632,400,724.533619
14.607562,369,726.19223
42.198457,171,727.068583
-28.708119,400,728.734943
-36.500918,400,730.401589
-27.214255,400,732.093456
74.108277,292,733.475858
-96.3,400,735.052705
-35.801378,400,736.768269
-6.344342,268,738.260852
11.840174,261,739.642987
-16.289643,400,741.259853
55.716277,228,742.424141
-33.49228,400,744.128293
31.118827,124,744.870906
7.475409,268,746.177207
72.608143,126,759.361428
-31.249267,400,761.103926
66.794513,153,761.989767
54.37896,249,763.179811
-43.99422,400,764.876678
-30.927902,400,766.63188
33.134677,355,768.261999
-15.746136,400,769.996992
-12.823056,400,771.694486
-39.437755,400,773.377677
-2.63654,400,775.066999
45.467899,249,776.287457
38.434632,301,777.75018
-6.819964,400,779.407703
-40.472156,400,781.219656
-20.123554,400,795.718245
-7.747381,400,797.447412
24.916755,327,799.258887
-8.823519,400,800.982646
1.373028,400,802.44007
-110.251075,338,804.029901
-63.608138,400,805.722708
-35.60303,400,807.475046
-31.068233,400,809.138807
-62.7,400,810.764538
-2.540447,400,812.52763
54.189319,268,813.872816
-33.393202,400,815.59447
37.620475,369,829.939709
-48.415893,400,831.593991
32.687289,397,833.338752
11.684814,400,835.090193
8.060779,400,836.762134
-4.371135,400,838.37563
-27.299816,400,840.017998
-148.366781,400,841.697427
-31.126238,400,843.4192
22.383902,400,845.194473
-17.804507,400,846.929632
-0.419685,400,848.678088
-13.475369,400,863.929327
23.011293,400,865.720095
-35.685508,400,867.402559
-33.184168,400,869.060625
-25.966853,400,870.737772
-47.6,400,872.381009
29.490422,268,873.726924
-12.466665,400,875.4215
81.635391,353,877.020267
-36.682679,400,879.327427
-39.745173,400,881.53054
1.950947,400,883.281815
-46.1,400,884.883332
-5.768114,400,899.948622
-29.678631,400,901.573256
-19.368134,400,903.302652
18.524364,400,905.092486
-2.086939,400,906.903232
-32.861273,400,908.773279
-24.742814,400,910.576605
11.875947,400,912.34376
-18.823413,400,914.003702
-42.2,400,915.523257
-135.73956,400,917.209369
-52.6,400,919.169836
37.761848,371,920.895446
5.23137,400,935.220098
-39.2,400,936.874734
-14.238335,400,938.600948
-30.594473,400,940.335931
-109.9,400,941.975847
-27.173034,400,943.694167
0.996144,400,945.439319
-15.473474,400,947.178922
22.27388,400,949.008006
-32.456571,400,950.758573
-10.111136,400,952.394422
-36.461343,400,954.062113
13.392474,400,968.21604
-62.9,400,969.847487
73.665961,274,971.164639
-31.521021,400,972.830608
4.610349,400,974.466286
-25.445097,400,976.192353
-62.9,400,978.091293
20.874262,372,979.841279
